sentiment,guj_text,eng_text
entertainment,"3 વર્ષના બાળકનું લવ-સોંગ- ""તુજે દેખ દેખ સોના"", કરી રહ્યો છે લટકા-ઝટકા","A 3-year-old child's love song - ""Tuje Dekh Dekh Sona"", is being played with a swing"
business,જ્યારે એક વ્યક્તિનાં SBI અકાઉન્ટમાં અચાનક જમા થયા 10 કરોડ રૂપિયા..!,When 10 crore rupees were suddenly deposited in a person's SBI account..!
tech,Airtelને ટક્કર આપવા માટે Vodafoneએ લોન્ચ કર્યો રુ.50 અને રુ.100નો પ્લાન,Vodafone launches Rs. 50 and Rs. 100 plans to compete with Airtel
business,"SBI Alert! તમને આ મેસેજ આવ્યો હોય તો ફટાફટ કરો આ કામ, નહી તો લેવડ-દેવડ બંધ","SBI Alert! If you have received this message, do this immediately, otherwise transactions will be closed."
business,"Budget 2019: મજૂરોને સરકારની ભેટ, દર મહિને રૂ. 3,000 પેન્શન આપશે","Budget 2019: Government's gift to laborers, will provide Rs. 3,000 pension every month"
business,આ માણસ માટી વગર ટામેટા વાવીને બની ગયો કરોડપતિ,This man became a millionaire by growing tomatoes without soil
business,પેટ્રોલ-ડિઝલ થશે સસ્તું! સરકારે તેલ કંપનીઓને આપી સૂચના,Petrol-diesel will be cheaper! Government gives instructions to oil companies
tech,WhatsAppની જેમ હવે Facebookમાં પણ Delete કરી શકશો મોકલેલા Message,"Like WhatsApp, you can now delete sent messages on Facebook too."
entertainment,"કેટરીના કૈફે કરાવ્યું હોટ અંદાજમાં ફોટોશૂટ, ઇન્ટરનેટ પર મચી ખલબલી, જુઓ વીડિયો","Katrina Kaif did a photo shoot in hot fashion, created a stir on the internet, watch the video"
business,"આ છે દુનિયાના સૌથી મોંઘા શહેર, 20થી40 વારના મકાનની કિંમત છે કરોડોમાં","This is the most expensive city in the world, 20 to 40 times the price of a house in crores"
entertainment,"'કૂંડલી ભાગ્ય'ની હિરોઇને કર્યો હોટ ડાન્સ, Videoએ લગાવી આગ","'Kundli Bhagya' heroine did a hot dance, the video set fire"
business,GST કાઉન્સિલે નાના ધંધાર્થીઓને આપી રાહત!,GST Council provides relief to small businessmen!
business,એક મહિનામાં 7 રૂપિયા પ્રતિ લીટર સસ્તુ થઈ શકે છે પેટ્રોલ!,Petrol could become cheaper by Rs 7 per liter in a month!
business,સરકારની મુદ્રા બેંકઃલઘુ ઉદ્યોગ માટે નાગરિકોને હવે સીધી લોન અપાશે,Government's Mudra Bank: Citizens will now be given direct loans for small industries
entertainment,"Fanney Khan ફિલ્મનું Trailer જોઈ લોકો રોઈ પડ્યા, તમે જોયું?","People cried after watching the trailer of the film Fanney Khan, did you see it?"
entertainment,"પ્રિયંકા-નિક પહોંચ્યા જોધપુર, એરપોર્ટ પર હળવાશમાં દેખાયા બંને","Priyanka-Nick reached Jodhpur, both appeared relaxed at the airport"
entertainment,Bday: પહેલી નજરમાં જ નેહા ધૂપિયાના પ્રેમમાં પડ્યો હતો આનંદ બેદી,Bday: Anand Bedi fell in love with Neha Dhupia at first sight
tech,"JEEP ટૂંક સમયમાં ભારતમાં કોમ્પેક્ટ SUVને કરશે લોન્ચ, આપશે વિટારા બ્રેઝા અને ટાટા નેક્સનને ટક્કર","JEEP will soon launch a compact SUV in India, which will compete with Vitara Brezza and Tata Nexon"
tech,"ફેસબુકમાં હવે બ્રાઉઝિંગ હિસ્ટ્રી ડિલિટ કરી શકશો, શરૂ થશે ડેટિંગ સર્વિસ","You will now be able to delete browsing history on Facebook, dating service will be launched"
entertainment,કરિના કપૂર સાથે ફિલ્મ્સમાં પરત ફરશે ઇરફાન ખાન? આવી છે ચર્ચા,Irrfan Khan will return to films with Kareena Kapoor? Here is the discussion
entertainment,"ક્યારેક સમાચાર પત્રમાં નોકરી કરતા હતા પ્રેમ ચોપરા, ફિલ્મોમાં થયા આ રીતે પ્રખ્યાત","Prem Chopra used to work in a newspaper, this is how he became famous in films"
tech,"શ્રેષ્ઠ ડિસ્પ્લે સાથે લોન્ચ થયો Vivo X21s, કિંમત છે તમારા બજેટમાં","Vivo X21s launched with best display, price is within your budget"
entertainment,"#Metoo પર બોલી શિલ્પા શિંદે - ઇન્ડસ્ટ્રીમાં બળાત્કાર થતા નથી, બધુ સહમતીથી થાય છે","Shilpa Shinde speaks on #Metoo - Rape does not happen in the industry, everything happens with consent"
entertainment,Why Cheat India: આ ફિલ્મની પહેલા દિવસની કમાણી તમને ચોંકાવશે,Why Cheat India: This film's first day earnings will shock you
business,"વડોદરાઃ કેમરોક કંપનીમાં 9 બેંકોના 1676 કરોડ ડુબ્યા ?,માલ્યાની જેમ કલ્પેશ પટેલ પણ વિદેશ ભાગ્યા",Vadodara: 1676 crores of 9 banks sunk in Camrock company? Kalpesh Patel also fled abroad like Mallya.
tech,WhatsAppમાં નંબર સેવ કર્યા વગર આ રીતે મોકલો મેસેજ,This is how to send a message on WhatsApp without saving the number
business,"વિજય માલ્યા બાદ સુરતની કંપનીએ બેંકોને લગાવ્યો ચૂનો, 6800 કરોડનું ઉઠમણું","After Vijay Mallya, Surat company cheats banks, loots Rs 6800 crore"
tech,"ચહેરો જોઇને અનલોક થઇ જશે આ ફોન, કિંમત છે માત્ર 6000 રુપિયા","This phone will be unlocked by looking at your face, the price is only 6000 rupees"
business,"આનંદો: 444 રૂપિયામાં કરો હવાઇ મુસાફરી, 22-26 જૂન સુધી થશે બુકિંગ","Anando: Book air travel for Rs 444, bookings will be open from June 22-26"
business,પ્રાઈવેટ કંપનીઓના કર્મચારીઓને હવે મળશે 20 લાખ સુઘી ટેક્સ ફ્રી ગ્રેજ્યુટી,Employees of private companies will now get tax-free gratuity of Rs 20 lakh
